Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Oxygen,380,5000000,0.998349905,1.4298774,0.025669361,50.72249985
Oxygen,400,10000,0.99999851,1.381645203,0.025826216,0.09621387
Oxygen,400,20000,0.99999702,1.38172555,0.025828406,0.192428023
Oxygen,400,30000,0.999995589,1.381806016,0.025830328,0.288642466
Oxygen,400,40000,0.999994159,1.381886363,0.025832117,0.384857178
Oxygen,400,50000,0.999992728,1.38196671,0.025833817,0.481072158
Oxygen,400,60000,0.999991298,1.382046938,0.025835458,0.577287376
Oxygen,400,70000,0.999989927,1.382127285,0.025837053,0.673502862
Oxygen,400,80000,0.999988556,1.382207632,0.025838614,0.769718647
Oxygen,400,90000,0.999987185,1.38228786,0.025840145,0.86593461
Oxygen,400,100000,0.999985874,1.382368207,0.025841653,0.962150872
Oxygen,400,500000,0.99994719,1.385569572,0.025896788,4.810940742
Oxygen,400,1000000,0.999938905,1.389542818,0.025964629,9.62196064
Oxygen,400,1500000,0.999975264,1.393482804,0.026034407,14.43241596
Oxygen,400,2000000,1.000056148,1.397387743,0.026106464,19.24166489
Oxygen,400,2500000,1.000181556,1.401255965,0.026180794,24.04906464
Oxygen,400,3000000,1.000351548,1.405085802,0.026257331,28.8539753
Oxygen,400,3500000,1.000565767,1.408875585,0.026335992,33.65576172
Oxygen,400,4000000,1.000824451,1.412623882,0.026416698,38.45378876
Oxygen,400,4500000,1.001127243,1.416328907,0.026499378,43.24742508
Oxygen,400,5000000,1.001474142,1.419989347,0.026583958,48.0360527
Oxygen,450,10000,1.000010252,1.373408198,0.028122943,0.085522436
Oxygen,450,20000,1.000020504,1.373463631,0.028124908,0.171043128
Oxygen,450,30000,1.000030756,1.373519063,0.028126631,0.256562054
Oxygen,450,40000,1.000041008,1.373574376,0.028128227,0.342079222
Oxygen,450,50000,1.00005126,1.373629808,0.028129745,0.427594632
Oxygen,450,60000,1.000061512,1.373685122,0.028131207,0.513108313
Oxygen,450,70000,1.000071883,1.373740554,0.028132627,0.598620176
Oxygen,450,80000,1.000082135,1.373795867,0.028134014,0.684130251
Oxygen,450,90000,1.000092506,1.37385118,0.028135376,0.769638598
Oxygen,450,100000,1.000102878,1.373906493,0.028136715,0.855145156
Oxygen,450,500000,1.000526786,1.376109958,0.028185334,4.273914337
Oxygen,450,1000000,1.001084805,1.378837585,0.028244708,8.543064117
Oxygen,450,1500000,1.001673818,1.381534815,0.028305491,12.80706024
Oxygen,450,2000000,1.002293706,1.384201169,0.028368041,17.06551933
Oxygen,450,2500000,1.002944469,1.386835933,0.028432373,21.31805801
Oxygen,450,3000000,1.003625751,1.389438629,0.028498441,25.56430435
Oxygen,450,3500000,1.00433743,1.392008543,0.028566182,29.80388641
Oxygen,450,4000000,1.005079508,1.394545317,0.02863553,34.03643799
Oxygen,450,4500000,1.005851626,1.397048473,0.028706422,38.26160049
Oxygen,450,5000000,1.006653666,1.399517417,0.028778804,42.47901535
Oxygen,500,10000,1.000016809,1.36504817,0.030299474,0.076969691
Oxygen,500,20000,1.000033617,1.365087032,0.030301262,0.153936788
Oxygen,500,30000,1.000050426,1.365125895,0.030302823,0.230901316
Oxygen,500,40000,1.000067234,1.365164757,0.03030427,0.307863235
Oxygen,500,50000,1.000084043,1.365203619,0.030305641,0.384822577
Oxygen,500,60000,1.000100851,1.365242481,0.030306961,0.461779326
Oxygen,500,70000,1.00011766,1.365281343,0.030308243,0.538733482
Oxygen,500,80000,1.000134468,1.365320206,0.030309493,0.615685046
Oxygen,500,90000,1.000151396,1.365358949,0.03031072,0.692633986
Oxygen,500,100000,1.000168204,1.365397811,0.030311925,0.769580364
Oxygen,500,500000,1.000850081,1.366942406,0.030355409,3.845280409
Oxygen,500,1000000,1.001722336,1.368851662,0.030408148,7.68386364
Oxygen,500,1500000,1.002616763,1.370736718,0.03046192,11.51551437
Oxygen,500,2000000,1.003533006,1.372597694,0.030517094,15.3399992
Oxygen,500,2500000,1.004471064,1.374434114,0.030573707,19.15709305
