Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Ethylene,600,1000000,0.998441398,1.139044285,0.019809702,5.632120132
Ethylene,600,1500000,0.997769415,1.141815901,0.019881668,8.45386982
Ethylene,600,2000000,0.997169495,1.144584298,0.01995655,11.27860832
Ethylene,600,2500000,0.996641934,1.147346973,0.020034278,14.10572243
Ethylene,600,3000000,0.996186972,1.1501019,0.02011474,16.93459702
Ethylene,600,3500000,0.995804846,1.152846694,0.020197831,19.7646122
Ethylene,600,4000000,0.995495677,1.155578971,0.020283449,22.59514427
Ethylene,600,4500000,0.995259583,1.158296466,0.02037151,25.42556763
Ethylene,600,5000000,0.995096564,1.160997033,0.020461928,28.25525665
Ethylene,700,10000,1.00001061,1.119916558,0.022062531,0.04819956
Ethylene,700,20000,1.000021338,1.119949341,0.022064343,0.096398093
Ethylene,700,30000,1.000032067,1.119982004,0.022065938,0.144595593
Ethylene,700,40000,1.000042796,1.120014668,0.022067424,0.192792058
Ethylene,700,50000,1.000053525,1.12004745,0.022068838,0.24098748
Ethylene,700,60000,1.000064254,1.120080113,0.022070205,0.289181858
Ethylene,700,70000,1.000074983,1.120112777,0.022071535,0.337375224
Ethylene,700,80000,1.000085831,1.120145559,0.022072839,0.385567516
Ethylene,700,90000,1.00009656,1.120178223,0.022074116,0.433758765
Ethylene,700,100000,1.000107408,1.120210886,0.022075377,0.481948972
Ethylene,700,500000,1.000554562,1.121514916,0.022121783,2.408667803
Ethylene,700,1000000,1.001152873,1.123134971,0.022179268,4.81445694
Ethylene,700,1500000,1.001794457,1.124743342,0.022238594,7.217060089
Ethylene,700,2000000,1.002479434,1.126339197,0.022299971,9.616172791
Ethylene,700,2500000,1.003207326,1.127921939,0.022363363,12.01149464
Ethylene,700,3000000,1.003977895,1.129490972,0.022428682,14.40272903
Ethylene,700,3500000,1.004791021,1.131045699,0.022495842,16.78958702
Ethylene,700,4000000,1.005646467,1.132585406,0.022564761,19.17177773
Ethylene,700,4500000,1.006543756,1.134109616,0.022635365,21.54902267
Ethylene,700,5000000,1.007482648,1.135617614,0.022707587,23.9210434
Ethylene,800,10000,1.000024199,1.110155702,0.024301551,0.042174045
Ethylene,800,20000,1.000048399,1.110176206,0.024303144,0.084346049
Ethylene,800,30000,1.000072598,1.11019671,0.024304541,0.126516014
Ethylene,800,40000,1.000096798,1.110217214,0.024305839,0.168683931
Ethylene,800,50000,1.000120997,1.110237718,0.024307074,0.210849822
Ethylene,800,60000,1.000145197,1.110258222,0.024308264,0.253013641
Ethylene,800,70000,1.000169516,1.110278606,0.024309421,0.295175433
Ethylene,800,80000,1.000193715,1.11029911,0.024310553,0.337335169
Ethylene,800,90000,1.000217915,1.110319614,0.024311664,0.379492879
Ethylene,800,100000,1.000242233,1.110340118,0.024312759,0.421648502
Ethylene,800,500000,1.001221776,1.111155391,0.024352677,2.106179953
