ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionL,43,in,length,"Line Size 8""150 Class",Exp3 AND Exp21 AND Exp4 AND Exp36
GADimensionL,45,in,length,"Line Size 10""150 Class",Exp3 AND Exp22 AND Exp4 AND Exp36
GADimensionL,52,in,length,"Line Size 12""150 Class",Exp3 AND Exp23 AND Exp4 AND Exp36
GADimensionL,55,in,length,"Line Size 14""150 Class",Exp3 AND Exp24 AND Exp4 AND Exp36
GADimensionL,58,in,length,"Line Size 16""150 Class",Exp3 AND Exp25 AND Exp4 AND Exp36
GADimensionL,62,in,length,"Line Size 18""150 Class",Exp3 AND Exp26 AND Exp4 AND Exp36
GADimensionL,66.37,in,length,"Line Size 20""150 Class",Exp3 AND Exp27 AND Exp4 AND Exp36
GADimensionL,73,in,length,"Line Size 24""150 Class",Exp3 AND Exp29 AND Exp4 AND Exp36
GADimensionL,43.75,in,length,"Line Size 8""300 Class",Exp3 AND Exp21 AND Exp5 AND Exp36
GADimensionL,46.25,in,length,"Line Size 10""300 Class",Exp3 AND Exp22 AND Exp5 AND Exp36
GADimensionL,53.25,in,length,"Line Size 12""300 Class",Exp3 AND Exp23 AND Exp5 AND Exp36
GADimensionL,56.25,in,length,"Line Size 14""300 Class",Exp3 AND Exp24 AND Exp5 AND Exp36
GADimensionL,59.5,in,length,"Line Size 16""300 Class",Exp3 AND Exp25 AND Exp5 AND Exp36
GADimensionL,63.5,in,length,"Line Size 18""300 Class",Exp3 AND Exp26 AND Exp5 AND Exp36
GADimensionL,67.75,in,length,"Line Size 20""300 Class",Exp3 AND Exp27 AND Exp5 AND Exp36
GADimensionL,74.25,in,length,"Line Size 24""300 Class",Exp3 AND Exp29 AND Exp5 AND Exp36
GADimensionL,46,in,length,"Line Size 8""600 Class",Exp3 AND Exp21 AND Exp6 AND Exp36
GADimensionL,49.5,in,length,"Line Size 10""600 Class",Exp3 AND Exp22 AND Exp6 AND Exp36
GADimensionL,55.75,in,length,"Line Size 12""600 Class",Exp3 AND Exp23 AND Exp6 AND Exp36
GADimensionL,58.5,in,length,"Line Size 14""600 Class",Exp3 AND Exp24 AND Exp6 AND Exp36
GADimensionL,62.5,in,length,"Line Size 16""600 Class",Exp3 AND Exp25 AND Exp6 AND Exp36
GADimensionL,66,in,length,"Line Size 18""600 Class",Exp3 AND Exp26 AND Exp6 AND Exp36
GADimensionL,70.5,in,length,"Line Size 20""600 Class",Exp3 AND Exp27 AND Exp6 AND Exp36
GADimensionL,77.5,in,length,"Line Size 24""600 Class",Exp3 AND Exp29 AND Exp6 AND Exp36
GADimensionL,40,in,length,"Line Size 8""150 Class",Exp3 AND Exp21 AND Exp4 AND Exp37
GADimensionL,42,in,length,"Line Size 10""150 Class",Exp3 AND Exp22 AND Exp4 AND Exp37
GADimensionL,44,in,length,"Line Size 12""150 Class",Exp3 AND Exp23 AND Exp4 AND Exp37
GADimensionL,46,in,length,"Line Size 14""150 Class",Exp3 AND Exp24 AND Exp4 AND Exp37
GADimensionL,49,in,length,"Line Size 16""150 Class",Exp3 AND Exp25 AND Exp4 AND Exp37
GADimensionL,52,in,length,"Line Size 18""150 Class",Exp3 AND Exp26 AND Exp4 AND Exp37
GADimensionL,56,in,length,"Line Size 20""150 Class",Exp3 AND Exp27 AND Exp4 AND Exp37
GADimensionL,62,in,length,"Line Size 24""150 Class",Exp3 AND Exp29 AND Exp4 AND Exp37
GADimensionL,40,in,length,"Line Size 8""300 Class",Exp3 AND Exp21 AND Exp5 AND Exp37
GADimensionL,42,in,length,"Line Size 10""300 Class",Exp3 AND Exp22 AND Exp5 AND Exp37
GADimensionL,44,in,length,"Line Size 12""300 Class",Exp3 AND Exp23 AND Exp5 AND Exp37
GADimensionL,46,in,length,"Line Size 14""300 Class",Exp3 AND Exp24 AND Exp5 AND Exp37
GADimensionL,49,in,length,"Line Size 16""300 Class",Exp3 AND Exp25 AND Exp5 AND Exp37
GADimensionL,52,in,length,"Line Size 18""300 Class",Exp3 AND Exp26 AND Exp5 AND Exp37
GADimensionL,56,in,length,"Line Size 20""300 Class",Exp3 AND Exp27 AND Exp5 AND Exp37
GADimensionL,62,in,length,"Line Size 24""300 Class",Exp3 AND Exp29 AND Exp5 AND Exp37
GADimensionL,40,in,length,"Line Size 8""600 Class",Exp3 AND Exp21 AND Exp6 AND Exp37
GADimensionL,42,in,length,"Line Size 10""600 Class",Exp3 AND Exp22 AND Exp6 AND Exp37
GADimensionL,7,in,length,"Line Size 1""900 Class",Exp3 AND Exp36 AND Exp11 AND Exp7 
GADimensionL,7.5,in,length,"Line Size 1.5""900 Class",Exp3 AND Exp36 AND Exp13 AND Exp7 
GADimensionL,8.5,in,length,"Line Size 2""900  Class",Exp3 AND Exp36 AND Exp14  AND Exp7 
GADimensionL,8.5,in,length,"Line Size 3""900  Class",Exp3 AND Exp36 AND Exp16  AND Exp7 
GADimensionL,11,in,length,"Line Size 4""900  Class",Exp3 AND Exp36 AND Exp18  AND Exp7 
GADimensionL,14.5,in,length,"Line Size 6""900  Class",Exp3 AND Exp36 AND Exp20  AND Exp7 
GADimensionL,7,in,length,"Line Size 1""1500 Class",Exp3 AND Exp36 AND Exp11  AND Exp8 
GADimensionL,7.5,in,length,"Line Size 1.5""1500 Class",Exp3 AND Exp36 AND Exp13  AND Exp8
GADimensionL,8.5,in,length,"Line Size 2""1500 Class",Exp3 AND Exp36 AND Exp14  AND Exp8 
GADimensionL,9.75,in,length,"Line Size 3""1500 Class",Exp3 AND Exp36 AND Exp16  AND Exp8 
GADimensionL,11.75,in,length,"Line Size 4""1500 Class",Exp3 AND Exp36 AND Exp18  AND Exp8 
GADimensionL,17,in,length,"Line Size 6""1500 Class",Exp3 AND Exp36 AND Exp20  AND Exp8
GADimensionL,7.75,in,length,"Line Size 1""2500 Class",Exp3 AND Exp36 AND Exp11  AND Exp9
GADimensionL,9.25,in,length,"Line Size 1.5""2500 Class",Exp3 AND Exp36 AND Exp13  AND Exp9 
GADimensionL,10.5,in,length,"Line Size 2""2500 Class",Exp3 AND Exp36 AND Exp14 AND Exp9 
GADimensionL,13.75,in,length,"Line Size 3""2500 Class",Exp3 AND Exp36 AND Exp16  AND Exp9
GADimensionL,17,in,length,"Line Size 4""2500 Class",Exp3 AND Exp36 AND Exp18  AND Exp9 
GADimensionL,25,in,length,"Line Size 6""2500 Class",Exp3 AND Exp36 AND Exp20  AND Exp9 
GADimensionL,48.25,in,length,"Line Size 8""900 Class",Exp3 AND Exp36 AND Exp21 AND Exp7
GADimensionL,52,in,length,"Line Size 10""900 Class",Exp3 AND Exp36 AND Exp22 AND Exp7
GADimensionL,59.25,in,length,"Line Size 12""900 Class",Exp3 AND Exp36 AND Exp23 AND Exp7
GADimensionL,62.25,in,length,"Line Size 14""900 Class",Exp3 AND Exp36 AND Exp24 AND Exp7
GADimensionL,65.5,in,length,"Line Size 16""900 Class",Exp3 AND Exp36 AND Exp25 AND Exp7
GADimensionL,69.5,in,length,"Line Size 18""900 Class",Exp3 AND Exp36 AND Exp26 AND Exp7
GADimensionL,52.25,in,length,"Line Size 8""1500 Class",Exp3 AND Exp36 AND Exp21 AND Exp8
GADimensionL,57.5,in,length,"Line Size 10""1500 Class",Exp3 AND Exp36 AND Exp22 AND Exp8
GADimensionL,65.75,in,length,"Line Size 12""1500 Class",Exp3 AND Exp36 AND Exp23 AND Exp8
GADimensionL,73.5,in,length,"Line Size 26""150 Class",Exp3 AND Exp36 AND Exp30 AND Exp4
GADimensionL,72.88,in,length,"Line Size 28""150 Class",Exp3 AND Exp36 AND Exp31 AND Exp4
GADimensionL,79.5,in,length,"Line Size 30""150 Class",Exp3 AND Exp36 AND Exp32 AND Exp4
GADimensionL,81.5,in,length,"Line Size 34""150 Class",Exp3 AND Exp36 AND Exp34 AND Exp4
GADimensionL,81.38,in,length,"Line Size 36""150 Class",Exp3 AND Exp36 AND Exp35 AND Exp4
GADimensionL,78.5,in,length,"Line Size 26""300 Class",Exp3 AND Exp36 AND Exp30 AND Exp5
GADimensionL,78.5,in,length,"Line Size 28""300 Class",Exp3 AND Exp36 AND Exp31 AND Exp5
GADimensionL,85.25,in,length,"Line Size 30""300 Class",Exp3 AND Exp36 AND Exp32 AND Exp5
GADimensionL,88,in,length,"Line Size 34""300 Class",Exp3 AND Exp36 AND Exp34 AND Exp5
GADimensionL,88,in,length,"Line Size 36""300 Class",Exp3 AND Exp36 AND Exp35 AND Exp5
GADimensionL,7,in,length,"Line Size 1""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp11
GADimensionL,7.25,in,length,"Line Size 1.5""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp13
GADimensionL,7.38,in,length,"Line Size 2""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp14
GADimensionL,7.62,in,length,"Line Size 3""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp16
GADimensionL,10.12,in,length,"Line Size 4""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp18
GADimensionL,12.87,in,length,"Line Size 6""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp20
GADimensionL,7,in,length,"Line Size 1""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp11
GADimensionL,7.5,in,length,"Line Size 1.5""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp13
GADimensionL,8.63,in,length,"Line Size 2""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp14
GADimensionL,8.63,in,length,"Line Size 3""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp16
GADimensionL,11.12,in,length,"Line Size 4""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp18
GADimensionL,14.62,in,length,"Line Size 6""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp20
GADimensionL,7,in,length,"Line Size 1""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp11
GADimensionL,7.5,in,length,"Line Size 1.5""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp13
GADimensionL,8.63,in,length,"Line Size 2""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp14
GADimensionL,9.87,in,length,"Line Size 3""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp16
GADimensionL,11.88,in,length,"Line Size 4""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp18
GADimensionL,17.25,in,length,"Line Size 6""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp20
GADimensionL,7.75,in,length,"Line Size 1""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp11
GADimensionL,9.38,in,length,"Line Size 1.5""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp13
GADimensionL,10.62,in,length,"Line Size 2""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp14
GADimensionL,14,in,length,"Line Size 3""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp16
GADimensionL,22,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp6
GADimensionL,22.88,in,length,"Line Size 2""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp6
GADimensionL,26.13,in,length,"Line Size 3""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp6
GADimensionL,31.13,in,length,"Line Size 4""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp6
GADimensionL,43.38,in,length,"Line Size 6""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp6
GADimensionL,46.13,in,length,"Line Size 8""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp21 AND Exp6
GADimensionL,23,in,length,"Line Size 1""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp11 AND Exp7
GADimensionL,25.13,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp7
GADimensionL,27.63,in,length,"Line Size 2""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp7
GADimensionL,39.13,in,length,"Line Size 3""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp7
GADimensionL,45.13,in,length,"Line Size 4""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp7
GADimensionL,48.38,in,length,"Line Size 6""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp7
GADimensionL,23,in,length,"Line Size 1""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp11 AND Exp8
GADimensionL,25.13,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp8
GADimensionL,28.88,in,length,"Line Size 2""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp8
GADimensionL,39.88,in,length,"Line Size 3""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp8
GADimensionL,47.75,in,length,"Line Size 4""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp8
GADimensionL,52.63,in,length,"Line Size 6""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp8
GADimensionL,45.38,in,length,"Line Size 4""2500 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp9
GADimensionL,56,in,length,"Line Size 6""2500 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp9
GADimensionL,22,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp6
GADimensionL,22.88,in,length,"Line Size 2""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp6
GADimensionL,26.13,in,length,"Line Size 3""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp6
GADimensionL,38.13,in,length,"Line Size 4""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp6
GADimensionL,43.38,in,length,"Line Size 6""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp6
GADimensionL,46.13,in,length,"Line Size 8""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp6
GADimensionL,27.63,in,length,"Line Size 3""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp7
GADimensionL,39.13,in,length,"Line Size 4""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp7
GADimensionL,45.13,in,length,"Line Size 6""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp7
GADimensionL,48.38,in,length,"Line Size 8""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp7
GADimensionL,23,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp8
GADimensionL,25.13,in,length,"Line Size 2""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp8
GADimensionL,28.88,in,length,"Line Size 3""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp8
GADimensionL,39.88,in,length,"Line Size 4""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp8
GADimensionL,47.75,in,length,"Line Size 6""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp8
GADimensionL,52.63,in,length,"Line Size 8""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp8
GADimensionL,25.38,in,length,"Line Size 1.5""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp9
GADimensionL,27.13,in,length,"Line Size 2""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp9
GADimensionL,33,in,length,"Line Size 3""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp9
GADimensionL,45.38,in,length,"Line Size 4""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp9
GADimensionL,56,in,length,"Line Size 6""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp9
GADimensionB,11.5,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp36AND Exp42
GADimensionB,12.25,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp36AND Exp42
GADimensionB,15,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp36 AND Exp42
GADimensionB,20.5,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp36 AND Exp42
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp36 AND Exp42
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp36 AND Exp42
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp36 AND Exp42
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp36 AND Exp42
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp36 AND Exp42
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp36 AND Exp42
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp36 AND Exp42
GADimensionB,12.25,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp36 AND Exp42
GADimensionB,15,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp36 AND Exp42
GADimensionB,20.5,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp36 AND Exp42
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp36 AND Exp42
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp36 AND Exp42
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp36 AND Exp42
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp36 AND Exp42
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp36 AND Exp42
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp36 AND Exp42
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp36 AND Exp42
GADimensionB,12.25,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp36 AND Exp42
GADimensionB,15,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp36 AND Exp42
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp36 AND Exp42
GADimensionB,23.5,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp36 AND Exp42
GADimensionB,26.5,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp36 AND Exp42
GADimensionB,28,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp36 AND Exp42
GADimensionB,30.5,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp36 AND Exp42
GADimensionB,33.5,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp36 AND Exp42
GADimensionB,37,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp36 AND Exp42
GADimensionB,42,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp36 AND Exp42
GADimensionB,12.25,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp36 AND Exp42
GADimensionB,15,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp36 AND Exp42
GADimensionB,20.5,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp36 AND Exp42
GADimensionB,23.5,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp36 AND Exp42
GADimensionB,26.5,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp36 AND Exp42
GADimensionB,28,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp36 AND Exp42
GADimensionB,30.5,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp36 AND Exp42
GADimensionB,33.5,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp36 AND Exp42
GADimensionB,12.25,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp36 AND Exp42
GADimensionB,15,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp36 AND Exp42
GADimensionB,20.5,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp36 AND Exp42
GADimensionB,23.5,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp36 AND Exp42
GADimensionB,26.5,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp36 AND Exp42
GADimensionB,15,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp36 AND Exp42
GADimensionB,18,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp36 AND Exp42
GADimensionB,11.5,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""150 Class",Exp1 AND Exp19 AND Exp4 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp41 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp41 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp41 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp41 AND Exp36
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp41 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp41 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp41 AND Exp36
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp41 AND Exp36
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""300 Class",Exp1 AND Exp19 AND Exp5 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp41 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp41 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp41 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp41 AND Exp36
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp41 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp41 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp41 AND Exp36
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp41 AND Exp36
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""600 Class",Exp1 AND Exp19 AND Exp6 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp41 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp41 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp41 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp41 AND Exp36
GADimensionB,28,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp41 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp41 AND Exp36
