"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD150","CH/FPD/LINE/SIZE","125",11,True,False,0,"","DN 125 (5 in.)","DN 125 (5 in.)","5""",False
"FPD150","CH/FPD/LINE/SIZE","150",12,True,False,0,"","DN 150 (6 in.)","DN 150 (6 in.)","6""",False
"FPD150","CH/FPD/LINE/SIZE","200",13,True,False,0,"","DN 200 (8 in.)","DN 200 (8 in.)","8""",False
"FPD150","CH/FPD/LINE/SIZE","250",14,True,False,0,"","DN 250 (10 in.)","DN 250 (10 in.)","10""",False
"FPD150","CH/FPD/LINE/SIZE","300",15,True,False,0,"","DN 300 (12 in.)","DN 300 (12 in.)","12""",False
"FPD150","CH/FPD/LINE/SIZE","350",16,True,False,0,"","DN 350 (14 in.)","DN 350 (14 in.)","14""",False
"FPD150","CH/FPD/LINE/SIZE","400",17,True,False,0,"","DN 400 (16 in.)","DN 400 (16 in.)","16""",False
"FPD150","CH/FPD/LINE/SIZE","450",18,True,False,0,"","DN 450 (18 in.)","DN 450 (18 in.)","18""",False
"FPD150","CH/FPD/LINE/SIZE","500",19,True,False,0,"","DN 500 (20 in.)","DN 500 (20 in.)","20""",False
"FPD150","CH/FPD/LINE/SIZE","550",20,True,False,0,"CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2","DN 550 (22 in.)","DN 550 (22 in.)","22""",False
"FPD150","CH/FPD/LINE/SIZE","600",21,True,False,0,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 600 (24 in.)","DN 600 (24 in.)","24""",False
"FPD150","CH/FPD/LINE/SIZE","650",22,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 650 (26 in.)","DN 650 (26 in.)","26""",False
"FPD150","CH/FPD/LINE/SIZE","700",23,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 700 (28 in.)","DN 700 (28 in.)","28""",False
"FPD150","CH/FPD/LINE/SIZE","750",24,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 750 (30 in.)","DN 750 (30 in.)","30""",False
"FPD150","CH/FPD/LINE/SIZE","800",25,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 800 (32 in.)","DN 800 (32 in.)","32""",False
"FPD150","CH/FPD/LINE/SIZE","850",26,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 850 (34 in.)","DN 850 (34 in.)","34""",False
"FPD150","CH/FPD/LINE/SIZE","900",27,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 900 (36 in.)","DN 900 (36 in.)","36""",False
"FPD150","CH/FPD/LINE/SIZE","950",28,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 950 (38 in.)","DN 950 (38 in.)","38""",False
"FPD150","CH/FPD/LINE/SIZE","001",29,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2) OR (CH/FPD/CUST/STD=S1)","DN 1000 (40 in.)","DN 1000 (40 in.)","40""",False
"FPD150","CH/FPD/LINE/SIZE","051",30,True,False,999999,"(CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3 OR CH/FPD/ORIFICE/DESIGN=S2) OR (CH/FPD/CUST/STD=S1)","DN 1050 (42 in.)","DN 1050 (42 in.)","42""",False
"FPD150","CH/FPD/LINE/SIZE","999",31,True,False,999999,"","Others","Others","Customer",False
"FPD150","CH/FPD/PIPE/SCH","S1",1,True,False,0,"","Schedule 5S","Schedule 5S","5S",False
"FPD150","CH/FPD/PIPE/SCH","S2",2,True,False,0,"","Schedule 5","Schedule 5","5",False
