"ColumnName","Value","Units","UnitsType","Expression","Notes"
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.008,0.008,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp54",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.008,0.008,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp56",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.009,0.009,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp55",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp57",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp58",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp59",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp60",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp61",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.01,0.01,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp62",
"GasketThickness","1.5","mm","length","Exp68","CAF Gasket"
"GasketThickness","3.2","mm","length","Exp80","Spiral Wound Gasket"
"FlangeAssyOALH","=((isnull([FlangeLengthF]{length,LengthOutputUnits},0))*2)+((isnull([GasketThickness]{length,LengthOutputUnits},0))*2)+([SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp18 AND Exp2","RF/FF Assemblies"
"FlangeAssyOALH","=((isnull([FlangeLengthF]{length,LengthOutputUnits},0))*2)+(isnull([RTJFlangeSpacing]{length,LengthOutputUnits},0))+(([SelectedItem]{CH/FPD/PLATE/THICK,numvalue})-0.006)","m","length","Exp18 AND Exp23","RTJ Assemblies"
"UniqueExpression","Exp1","","","('[ProductCode]' IN ('FPD150','FPD160_SS'))","All Products"
"UniqueExpression","Exp25","","","('[ProductCode]' = 'FPD150')","FPD150"
"UniqueExpression","Exp18","","","('[ProductCode]' = 'FPD160_SS')","FPD160"
"UniqueExpression","Exp2","","","([SelectedItem]{CH/FPD/PRODUCT/DES} IN ('P1','F1'))","RF and FF"
"UniqueExpression","Exp11","","","([SelectedItem]{CH/FPD/PRODUCT/DES} IN ('P2','F2'))","Screw-In RTJ"
"UniqueExpression","Exp13","","","([SelectedItem]{CH/FPD/PRODUCT/DES} IN ('P3','F3'))","Integral RTJ"
"UniqueExpression","Exp23","","","([SelectedItem]{CH/FPD/PRODUCT/DES} IN ('F2','F3','P2','P3'))","ALL RTJ"
"UniqueExpression","Exp3","","","([SelectedItem]{CH/FPD/CUST/STD} = 'A1')","Standard"
"UniqueExpression","Exp4","","","([SelectedItem]{CH/FPD/ORIFICE/DESIGN} IN ('C1','C2','C3'))","CSE"
"UniqueExpression","Exp20","","","([SelectedItem]{CH/FPD/ORIFICE/DESIGN} IN ('C1','L1','E1','U1','C6'))","Corner Taps"
"UniqueExpression","Exp22","","","([SelectedItem]{CH/FPD/ORIFICE/DESIGN} IN ('C2','E2','E3','U2','S2','C5'))","Flange Taps"
"UniqueExpression","Exp90","","","([SelectedItem]{CH/FPD/ORIFICE/DESIGN} IN ('C5','C6'))","Multi-Hole"
"UniqueExpression","Exp5","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} = 'R1')","RF Flange"
"UniqueExpression","Exp10","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} = 'F1')","FF Flange"
"UniqueExpression","Exp12","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} IN ('J1','J3'))","RTJ Flange"
"UniqueExpression","Exp21","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} IN ('R1','F1'))","RF and FF Assy"
"UniqueExpression","Exp81","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} = 'J1')","Oval RTJ"
"UniqueExpression","Exp82","","","([SelectedItem]{CH/FPD/END/CONN/TYPE} = 'J3')","Oct RTJ"
"UniqueExpression","Exp83","","","([SelectedItem]{CH/FPD/END/CONN/RAT} IN ('A1','A3','A4','A6','A7','A8','A9'))","ASME Flange"
"UniqueExpression","Exp28","","","([SelectedItem]{CH/FPD/END/CONN/RAT} IN ('A3','A4','A6'))","CL300 - 600"
"UniqueExpression","Exp29","","","([SelectedItem]{CH/FPD/END/CONN/RAT} IN ('A7','A8'))","CL900 - 1500"
"UniqueExpression","Exp63","","","([SelectedItem]{CH/FPD/END/CONN/RAT} IN ('A3','A4'))","CL300 - 400"
"UniqueExpression","Exp27","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A1')","CL150"
"UniqueExpression","Exp42","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A3')","CL300"
"UniqueExpression","Exp44","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A4')","CL400"
"UniqueExpression","Exp45","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A6')","CL600"
"UniqueExpression","Exp38","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A7')","CL900"
"UniqueExpression","Exp39","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A8')","CL1500"
"UniqueExpression","Exp30","","","([SelectedItem]{CH/FPD/END/CONN/RAT} = 'A9')","CL2500"
"UniqueExpression","Exp92","","","([SelectedItem]{CH/FPD/END/CONN/RAT} IN ('D0','D1','D2','D3','D4','D5','D6','D7'))","EN Flange"
"UniqueExpression","Exp86","","","([SelectedItem]{CH/FPD/LINE/SIZE} IN ('015','020','025','032','040','050','065','080'))","DN 15 - 80"
"UniqueExpression","Exp87","","","([SelectedItem]{CH/FPD/LINE/SIZE} IN ('100','150','200'))","DN 100 - 200"
"UniqueExpression","Exp88","","","([SelectedItem]{CH/FPD/LINE/SIZE} IN ('250','300','350','400'))","DN 250 - 400"
"UniqueExpression","Exp89","","","([SelectedItem]{CH/FPD/LINE/SIZE} IN ('450','500','600','700','800','900'))","DN 450 - 900"
"UniqueExpression","Exp26","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '015')","DN 15"
"UniqueExpression","Exp31","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '020')","DN 20"
"UniqueExpression","Exp32","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '025')","DN 25"
"UniqueExpression","Exp33","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '032')","DN 32"
"UniqueExpression","Exp34","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '040')","DN 40"
"UniqueExpression","Exp35","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '050')","DN 50"
"UniqueExpression","Exp36","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '065')","DN 65"
"UniqueExpression","Exp37","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '080')","DN 80"
"UniqueExpression","Exp40","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '090')","DN 90"
"UniqueExpression","Exp43","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '100')","DN 100"
"UniqueExpression","Exp46","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '125')","DN 125"
"UniqueExpression","Exp47","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '150')","DN 150"
"UniqueExpression","Exp48","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '200')","DN 200"
"UniqueExpression","Exp49","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '250')","DN 250"
"UniqueExpression","Exp50","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '300')","DN 300"
"UniqueExpression","Exp51","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '350')","DN 350"
"UniqueExpression","Exp52","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '400')","DN 400"
"UniqueExpression","Exp53","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '450')","DN 450"
"UniqueExpression","Exp54","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '500')","DN 500"
"UniqueExpression","Exp55","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '600')","DN 600"
"UniqueExpression","Exp56","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '550')","DN 550"
"UniqueExpression","Exp57","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '650')","DN 650"
"UniqueExpression","Exp58","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '700')","DN 700"
"UniqueExpression","Exp59","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '750')","DN 750"
"UniqueExpression","Exp60","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '800')","DN 800"
"UniqueExpression","Exp61","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '850')","DN 850"
"UniqueExpression","Exp62","","","([SelectedItem]{CH/FPD/LINE/SIZE} = '900')","DN 900"
"UniqueExpression","Exp66","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S01')","1.5 mm"
"UniqueExpression","Exp69","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S02')","2 mm"
"UniqueExpression","Exp70","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S03')","3 mm"
"UniqueExpression","Exp71","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S04')","4 mm"
"UniqueExpression","Exp72","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S05')","6 mm"
"UniqueExpression","Exp73","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S06')","8 mm"
"UniqueExpression","Exp74","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S07')","10 mm"
"UniqueExpression","Exp75","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S08')","12 mm"
"UniqueExpression","Exp76","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S09')","15 mm"
"UniqueExpression","Exp77","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S10')","16 mm"
"UniqueExpression","Exp78","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'S11')","18 mm"
"UniqueExpression","Exp93","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'T09')","1/2 in."
"UniqueExpression","Exp79","","","([SelectedItem]{CH/FPD/PLATE/THICK} = 'T11')","3/4 in."
"UniqueExpression","Exp68","","","([SelectedItem]{CH/FPD/GASKET} = 'GT1')","CAF 1.5"
"UniqueExpression","Exp80","","","([SelectedItem]{CH/FPD/GASKET} IN ('GT2','GT3','GT4'))","SW 3.2"
"UniqueExpression","Exp85","","","([SelectedItem]{CH/FPD/DRAIN/VENT} IN ('HT1','HT2'))","Drain/Vent"
"UniqueExpression","Exp91","","","([SelectedItem]{CH/FPD/TAPPING/TYPE} = 'TT1')","Tap - Female Thread"
