"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD300","CH/FPD/NONELEM/MAT","K3",16,True,False,0,"","5Cr-½Mo Low Alloy F5 (UNS K41545)","5Cr-½Mo Low Alloy F5 (UNS K41545)",,False
"FPD300","CH/FPD/NONELEM/MAT","F6",17,True,False,0,"","9Cr-1Mo Low Alloy F9 (UNS K90941)","9Cr-1Mo Low Alloy F9 (UNS K90941)",,False
"FPD300","CH/FPD/NONELEM/MAT","K4",18,True,False,0,"","1¼Cr-½Mo Low Alloy F11 (UNS K11597)","1¼Cr-½Mo Low Alloy F11 (UNS K11597)",,False
"FPD300","CH/FPD/NONELEM/MAT","K5",19,True,False,0,"","2¼Cr-1Mo Low Alloy F22 (UNS K21590)","2¼Cr-1Mo Low Alloy F22 (UNS K21590)",,False
"FPD300","CH/FPD/NONELEM/MAT","F7",20,True,False,0,"","9Cr-1Mo-V Low Alloy F91 (UNS K91560)","9Cr-1Mo-V Low Alloy F91 (UNS K91560)",,False
"FPD300","CH/FPD/NONELEM/MAT","Z9",21,True,False,0,"","Others","Others","Customer",False
"FPD300","CH/FPD/ELEM/MAT","S6",1,True,False,0,"","316/316L Stainless Steel","316/316L Stainless Steel","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","S4",2,True,False,0,"","304/304L Stainless Steel","304/304L Stainless Steel","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","C3",3,True,False,0,"","Carbon Steel","Carbon Steel","0.00003",False
"FPD300","CH/FPD/ELEM/MAT","C4",4,True,False,0,"","Low Temp Carbon Steel","Low Temp Carbon Steel","0.00003",False
"FPD300","CH/FPD/ELEM/MAT","S3",5,True,False,0,"","310 Stainless Steel","310 Stainless Steel","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","S2",6,True,False,0,"","321 Stainless Steel","321 Stainless Steel","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","S8",7,True,False,0,"","317/317L Stainless Steel","317/317L Stainless Steel","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","D1",8,True,False,0,"","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","D2",9,True,False,0,"","25% Cr Super Duplex (UNS S32750)","25% Cr Super Duplex (UNS S32750)","0.000015",False
