"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD190","CH/FPD/GASKET","GS4",3,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=S4)))","304/304L Stainless Steel","304/304L Stainless Steel",,False
"FPD190","CH/FPD/GASKET","GD1",4,True,False,0,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=D1)))","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)",,False
"FPD190","CH/FPD/GASKET","GD2",5,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=D2)))","25% Cr Super Duplex (UNS S32750)","25% Cr Super Duplex (UNS S32750)",,False
"FPD190","CH/FPD/GASKET","GD3",6,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=D3)))","25% Cr Super Duplex (UNS S32760)","25% Cr Super Duplex (UNS S32760)",,False
"FPD190","CH/FPD/GASKET","GM1",7,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=M1)))","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)",,False
"FPD190","CH/FPD/GASKET","GU1",8,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=U1)))","Alloy 20 (UNS N08020)","Alloy 20 (UNS N08020)",,False
"FPD190","CH/FPD/GASKET","GM4",9,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=M4)))","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)",,False
"FPD190","CH/FPD/GASKET","GU3",10,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=U3)))","Alloy 600 (UNS N06600)","Alloy 600 (UNS N06600)",,False
"FPD190","CH/FPD/GASKET","GN2",11,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=N2)))","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)",,False
"FPD190","CH/FPD/GASKET","GU4",12,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=U4)))","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)",,False
"FPD190","CH/FPD/GASKET","GU5",13,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=U5)))","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)",,False
"FPD190","CH/FPD/GASKET","GU7",14,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=U7)))","Alloy C276 (UNS N010276)","Alloy C276 (UNS N010276)",,False
"FPD190","CH/FPD/GASKET","GZ9",15,True,False,999999,"","Others","Others","Customer",False
"FPD190","CH/FPD/ORI/SEALING/FACE","SF6",1,True,False,52.5,"","Scrolled (3.2 to 6.3 um)","Scrolled (3.2 to 6.3 um)",,False
"FPD190","CH/FPD/DRAIN/VENT","HT1",1,True,False,0,"","Drain Hole (gas applications)","Drain Hole (gas applications)","1",False
"FPD190","CH/FPD/DRAIN/VENT","HT2",2,True,False,0,"","Vent Hole (liquid applications)","Vent Hole (liquid applications)","2",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA1",1,True,False,0,"CH/FPD/CUST/STD=A2","1 mm","1 mm","0.001",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA2",2,True,False,0,"CH/FPD/CUST/STD=A2","1.5 mm","1.5 mm","0.0015",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA3",3,True,False,0,"CH/FPD/CUST/STD=A2","2 mm","2 mm","0.002",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA4",4,True,False,0,"CH/FPD/CUST/STD=A2","3 mm","3 mm","0.003",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA5",5,True,False,0,"CH/FPD/CUST/STD=A2","4 mm","4 mm","0.004",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA6",6,True,False,0,"CH/FPD/CUST/STD=A2","5 mm","5 mm","0.005",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA7",7,True,False,0,"CH/FPD/CUST/STD=A2","5.5 mm","5.5 mm","0.0055",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA8",8,True,False,0,"CH/FPD/CUST/STD=A2","6 mm","6 mm","0.006",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HA9",9,True,False,0,"CH/FPD/CUST/STD=A2","6.5 mm","6.5 mm","0.0065",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB1",10,True,False,0,"CH/FPD/CUST/STD=A2","7.5 mm","7.5 mm","0.0075",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB2",11,True,False,0,"CH/FPD/CUST/STD=A2","8 mm","8 mm","0.008",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB3",12,True,False,0,"CH/FPD/CUST/STD=A2","10 mm","10 mm","0.01",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB4",13,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","3/32 in.","3/32 in.","0.00238125",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB5",14,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","1/8 in.","1/8 in.","0.003175",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB6",15,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","5/32 in.","5/32 in.","0.00396875",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB7",16,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","3/16 in.","3/16 in.","0.0047625",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB8",17,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","7/32 in.","7/32 in.","0.00555625",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HB9",18,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","¼ in.","¼ in.","0.00635",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC1",19,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","9/32 in.","9/32 in.","0.00714375",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC2",20,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","5/16 in.","5/16 in.","0.0079375",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC3",21,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","11/32 in.","11/32 in.","0.00873125",False
